real1,0,0,100,0.95,s,EPP-SL
real1,0,0,100,0.99,s,EPP-SL
real1,0,0,100,1.03,s,EPP-SL
real1,0,0,70,0.95,s,EPP-SL,(4_1_1_1_13),(5_1_1_1_12),(7_1_1_1_58),(8_1_1_1_15),(9_1_1_1_60),(10_1_1_1_56),(11_1_1_1_67),(12_2_1_1_76),(13_2_1_1_11),(14_2_1_1_46),(16_2_1_1_4),(17_2_1_1_87),(19_2_1_1_10),(21_2_1_1_80),(22_2_1_1_64),(23_3_2_1_83),(24_3_2_1_57),(25_3_2_1_63),(29_3_2_1_52),(30_3_2_1_78),(32_3_2_1_79),(33_3_2_1_39),(34_4_2_1_33),(35_4_2_1_1),(36_4_2_1_14),(38_4_2_1_62),(39_4_2_1_61),(43_4_2_1_73),(44_4_2_1_84),(45_5_3_2_50),(47_5_3_2_59),(48_5_3_2_44),(49_5_3_2_27),(50_5_3_2_29),(52_5_3_2_81),(53_5_3_2_86),(54_5_3_2_85),(56_6_3_2_70),(57_6_3_2_9),(59_6_3_2_35),(62_6_3_2_77),(63_6_3_2_66),(65_6_3_2_51),(66_6_3_2_7),(68_7_4_2_71),(69_7_4_2_6),(71_7_4_2_72),(72_7_4_2_8),(73_7_4_2_68),(74_7_4_2_74),(75_7_4_2_88),(78_8_4_2_75),(80_8_4_2_69),(81_8_4_2_41),(82_8_4_2_82),(83_8_4_2_48),(84_8_4_2_53),(86_8_4_2_65),(88_8_4_2_54)
real1,0,0,70,0.99,s,EPP-SL,(4_1_1_1_15),(5_1_1_1_10),(7_1_1_1_39),(8_1_1_1_11),(9_1_1_1_88),(10_1_1_1_67),(11_1_1_1_56),(12_2_1_1_44),(13_2_1_1_7),(14_2_1_1_32),(16_2_1_1_75),(17_2_1_1_13),(19_2_1_1_4),(21_2_1_1_64),(22_2_1_1_50),(23_3_2_1_87),(24_3_2_1_20),(25_3_2_1_79),(29_3_2_1_58),(30_3_2_1_84),(32_3_2_1_5),(33_3_2_1_60),(34_4_2_1_57),(35_4_2_1_1),(36_4_2_1_14),(38_4_2_1_54),(39_4_2_1_63),(43_4_2_1_8),(44_4_2_1_83),(45_5_3_2_33),(47_5_3_2_72),(48_5_3_2_70),(49_5_3_2_23),(50_5_3_2_48),(52_5_3_2_66),(53_5_3_2_46),(54_5_3_2_76),(56_6_3_2_29),(57_6_3_2_12),(59_6_3_2_71),(62_6_3_2_34),(63_6_3_2_73),(65_6_3_2_27),(66_6_3_2_9),(68_7_4_2_41),(69_7_4_2_6),(71_7_4_2_81),(72_7_4_2_2),(73_7_4_2_3),(74_7_4_2_78),(75_7_4_2_68),(78_8_4_2_82),(80_8_4_2_61),(81_8_4_2_22),(82_8_4_2_53),(83_8_4_2_31),(84_8_4_2_51),(86_8_4_2_62),(88_8_4_2_35)
real1,0,0,70,1.03,s,EPP-SL,(4_1_1_1_15),(5_1_1_1_10),(7_1_1_1_36),(8_1_1_1_14),(9_1_1_1_66),(10_1_1_1_35),(11_1_1_1_23),(12_2_1_1_32),(13_2_1_1_7),(14_2_1_1_64),(16_2_1_1_25),(17_2_1_1_8),(19_2_1_1_6),(21_2_1_1_18),(22_2_1_1_33),(23_3_2_1_27),(24_3_2_1_54),(25_3_2_1_24),(29_3_2_1_63),(30_3_2_1_53),(32_3_2_1_5),(33_3_2_1_84),(34_4_2_1_21),(35_4_2_1_1),(36_4_2_1_11),(38_4_2_1_67),(39_4_2_1_39),(43_4_2_1_13),(44_4_2_1_22),(45_5_3_2_50),(47_5_3_2_83),(48_5_3_2_87),(49_5_3_2_37),(50_5_3_2_28),(52_5_3_2_16),(53_5_3_2_56),(54_5_3_2_30),(56_6_3_2_41),(57_6_3_2_12),(59_6_3_2_68),(62_6_3_2_57),(63_6_3_2_3),(65_6_3_2_19),(66_6_3_2_2),(68_7_4_2_51),(69_7_4_2_9),(71_7_4_2_46),(72_7_4_2_4),(73_7_4_2_20),(74_7_4_2_26),(75_7_4_2_44),(78_8_4_2_34),(80_8_4_2_70),(81_8_4_2_73),(82_8_4_2_29),(83_8_4_2_48),(84_8_4_2_17),(86_8_4_2_43),(88_8_4_2_31)
real1,0,0,75,0.95,s,EPP-SL,(1_1_1_1_67),(2_1_1_1_53),(3_1_1_1_68),(4_1_1_1_9),(7_1_1_1_77),(9_1_1_1_62),(10_1_1_1_56),(11_1_1_1_72),(12_2_1_1_76),(13_2_1_1_15),(14_2_1_1_74),(16_2_1_1_34),(18_2_1_1_10),(20_2_1_1_12),(21_2_1_1_63),(22_2_1_1_78),(23_3_2_1_73),(24_3_2_1_57),(25_3_2_1_75),(26_3_2_1_8),(29_3_2_1_43),(32_3_2_1_79),(33_3_2_1_29),(34_4_2_1_4),(35_4_2_1_48),(38_4_2_1_61),(39_4_2_1_60),(40_4_2_1_1),(41_4_2_1_7),(43_4_2_1_84),(44_4_2_1_88),(45_5_3_2_46),(47_5_3_2_59),(48_5_3_2_58),(49_5_3_2_39),(50_5_3_2_27),(53_5_3_2_80),(54_5_3_2_41),(55_5_3_2_82),(57_6_3_2_6),(59_6_3_2_35),(60_6_3_2_83),(62_6_3_2_52),(63_6_3_2_64),(65_6_3_2_71),(66_6_3_2_13),(68_7_4_2_54),(69_7_4_2_87),(70_7_4_2_14),(73_7_4_2_70),(74_7_4_2_33),(75_7_4_2_51),(76_7_4_2_11),(78_8_4_2_86),(79_8_4_2_81),(80_8_4_2_69),(81_8_4_2_85),(82_8_4_2_66),(83_8_4_2_32),(84_8_4_2_50),(86_8_4_2_65),(88_8_4_2_44)
real1,0,0,75,0.99,s,EPP-SL,(1_1_1_1_66),(2_1_1_1_51),(3_1_1_1_83),(4_1_1_1_13),(7_1_1_1_57),(9_1_1_1_20),(10_1_1_1_44),(11_1_1_1_68),(12_2_1_1_35),(13_2_1_1_15),(14_2_1_1_63),(16_2_1_1_60),(18_2_1_1_6),(20_2_1_1_12),(21_2_1_1_81),(22_2_1_1_64),(23_3_2_1_73),(24_3_2_1_72),(25_3_2_1_79),(26_3_2_1_9),(29_3_2_1_19),(32_3_2_1_56),(33_3_2_1_58),(34_4_2_1_23),(35_4_2_1_31),(38_4_2_1_78),(39_4_2_1_88),(40_4_2_1_1),(41_4_2_1_7),(43_4_2_1_87),(44_4_2_1_53),(45_5_3_2_33),(47_5_3_2_71),(48_5_3_2_32),(49_5_3_2_48),(50_5_3_2_30),(53_5_3_2_22),(54_5_3_2_54),(55_5_3_2_3),(56_6_3_2_67),(57_6_3_2_2),(59_6_3_2_34),(60_6_3_2_8),(62_6_3_2_62),(63_6_3_2_5),(66_6_3_2_4),(68_7_4_2_82),(69_7_4_2_10),(70_7_4_2_14),(73_7_4_2_50),(74_7_4_2_39),(75_7_4_2_41),(76_7_4_2_11),(78_8_4_2_46),(79_8_4_2_84),(80_8_4_2_80),(81_8_4_2_76),(82_8_4_2_29),(83_8_4_2_61),(84_8_4_2_27),(86_8_4_2_75),(88_8_4_2_70)
real1,0,0,75,1.03,s,EPP-SL,(1_1_1_1_35),(2_1_1_1_17),(3_1_1_1_27),(4_1_1_1_8),(7_1_1_1_48),(9_1_1_1_87),(10_1_1_1_44),(11_1_1_1_50),(12_2_1_1_53),(13_2_1_1_7),(14_2_1_1_64),(16_2_1_1_43),(18_2_1_1_15),(20_2_1_1_12),(21_2_1_1_24),(22_2_1_1_41),(23_3_2_1_22),(24_3_2_1_67),(25_3_2_1_46),(26_3_2_1_3),(29_3_2_1_81),(32_3_2_1_16),(33_3_2_1_63),(34_4_2_1_57),(35_4_2_1_37),(38_4_2_1_54),(39_4_2_1_39),(40_4_2_1_1),(41_4_2_1_6),(43_4_2_1_13),(44_4_2_1_29),(45_5_3_2_30),(47_5_3_2_36),(48_5_3_2_68),(49_5_3_2_28),(50_5_3_2_84),(53_5_3_2_51),(54_5_3_2_66),(55_5_3_2_5),(56_6_3_2_32),(57_6_3_2_2),(59_6_3_2_83),(60_6_3_2_9),(62_6_3_2_79),(63_6_3_2_19),(66_6_3_2_4),(68_7_4_2_34),(69_7_4_2_10),(70_7_4_2_14),(73_7_4_2_20),(74_7_4_2_21),(75_7_4_2_31),(76_7_4_2_11),(78_8_4_2_56),(79_8_4_2_33),(80_8_4_2_70),(81_8_4_2_26),(82_8_4_2_23),(83_8_4_2_25),(84_8_4_2_18),(86_8_4_2_82),(88_8_4_2_73)
real1,0,0,80,0.95,s,EPP-SL,(1_1_1_1_66),(2_1_1_1_67),(3_1_1_1_78),(4_1_1_1_13),(5_1_1_1_9),(7_1_1_1_52),(9_1_1_1_58),(10_1_1_1_51),(11_1_1_1_71),(12_2_1_1_54),(14_2_1_1_69),(16_2_1_1_36),(17_2_1_1_73),(18_2_1_1_7),(19_2_1_1_8),(20_2_1_1_12),(21_2_1_1_61),(22_2_1_1_50),(23_3_2_1_84),(24_3_2_1_33),(25_3_2_1_85),(26_3_2_1_83),(29_3_2_1_22),(30_3_2_1_75),(32_3_2_1_68),(33_3_2_1_32),(34_4_2_1_37),(35_4_2_1_27),(36_4_2_1_15),(38_4_2_1_77),(39_4_2_1_74),(40_4_2_1_1),(41_4_2_1_11),(44_4_2_1_70),(45_5_3_2_46),(47_5_3_2_4),(48_5_3_2_48),(49_5_3_2_34),(50_5_3_2_31),(52_5_3_2_88),(53_5_3_2_57),(54_5_3_2_59),(55_5_3_2_82),(56_6_3_2_86),(57_6_3_2_10),(58_6_3_2_81),(59_6_3_2_29),(62_6_3_2_49),(63_6_3_2_53),(65_6_3_2_72),(66_6_3_2_6),(68_7_4_2_44),(69_7_4_2_87),(70_7_4_2_14),(71_7_4_2_60),(73_7_4_2_76),(74_7_4_2_65),(75_7_4_2_80),(77_7_4_2_79),(78_8_4_2_62),(79_8_4_2_64),(80_8_4_2_43),(81_8_4_2_35),(82_8_4_2_56),(83_8_4_2_39),(84_8_4_2_63),(86_8_4_2_55),(88_8_4_2_41)
real1,0,0,80,0.99,s,EPP-SL,(1_1_1_1_29),(2_1_1_1_27),(3_1_1_1_56),(4_1_1_1_10),(5_1_1_1_6),(7_1_1_1_61),(9_1_1_1_71),(10_1_1_1_35),(11_1_1_1_46),(12_2_1_1_67),(14_2_1_1_78),(16_2_1_1_36),(17_2_1_1_5),(18_2_1_1_15),(19_2_1_1_13),(20_2_1_1_12),(21_2_1_1_70),(22_2_1_1_64),(23_3_2_1_87),(24_3_2_1_39),(25_3_2_1_20),(26_3_2_1_8),(29_3_2_1_16),(30_3_2_1_82),(32_3_2_1_44),(33_3_2_1_59),(34_4_2_1_19),(35_4_2_1_23),(36_4_2_1_7),(38_4_2_1_48),(39_4_2_1_72),(40_4_2_1_1),(41_4_2_1_11),(44_4_2_1_68),(45_5_3_2_54),(47_5_3_2_60),(48_5_3_2_31),(49_5_3_2_37),(50_5_3_2_17),(52_5_3_2_51),(53_5_3_2_88),(54_5_3_2_34),(55_5_3_2_3),(56_6_3_2_41),(57_6_3_2_4),(58_6_3_2_73),(59_6_3_2_75),(62_6_3_2_80),(63_6_3_2_50),(65_6_3_2_81),(66_6_3_2_2),(68_7_4_2_76),(69_7_4_2_9),(70_7_4_2_14),(71_7_4_2_32),(73_7_4_2_66),(74_7_4_2_62),(75_7_4_2_79),(77_7_4_2_83),(78_8_4_2_63),(79_8_4_2_84),(80_8_4_2_43),(81_8_4_2_57),(82_8_4_2_53),(83_8_4_2_30),(84_8_4_2_33),(86_8_4_2_58),(88_8_4_2_22)
