f,2,0,80,0.99,s,GRASP_EPP-SL,30,100,4, 35, 33, 50, 58, 28, 37, 54, 10, 83, 79, 57, 49, 55, 87, 45, 14, 74, 64, 44, 65, 41, 39, 30, 11, 48, 6, 18, 34, 27, 76, 72, 2, 9, 7, 85, 29, 20, 51, 8, 23, 16, 88, 36, 81, 52, 69, 70, 42, 61, 77, 31, 78, 67, 73, 62, 15, 13, 66, 19, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,2,0,85,0.99,s,GRASP_EPP-SL,30,100,50, 7, 57, 30, 55, 45, 24, 40, 36, 49, 54, 70, 53, 26, 87, 31, 58, 28, 37, 41, 23, 74, 42, 34, 8, 38, 48, 79, 44, 69, 72, 56, 65, 18, 14, 78, 3, 83, 19, 84, 11, 76, 16, 10, 88, 4, 15, 21, 68, 35, 27, 29, 85, 86, 73, 64, 17, 12, 1, 61, 6, 52, 62, 77, 63, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,2,0,90,0.99,s,GRASP_EPP-SL,30,100,16, 48, 31, 52, 7, 8, 50, 38, 27, 10, 83, 51, 35, 24, 23, 33, 11, 37, 26, 15, 53, 39, 6, 79, 19, 14, 30, 40, 74, 36, 76, 44, 54, 49, 87, 34, 28, 20, 3, 55, 47, 41, 86, 65, 69, 61, 80, 88, 13, 32, 62, 72, 12, 67, 81, 5, 73, 64, 59, 21, 1, 58, 57, 56, 78, 77, 71, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,2,0,95,0.99,s,GRASP_EPP-SL,30,100,28, 45, 37, 44, 55, 30, 27, 36, 57, 83, 35, 8, 23, 16, 10, 53, 31, 15, 58, 70, 3, 74, 49, 50, 29, 42, 64, 87, 34, 40, 18, 4, 65, 38, 56, 33, 6, 9, 78, 85, 2, 20, 24, 26, 47, 79, 41, 39, 13, 81, 48, 62, 60, 88, 86, 54, 12, 73, 68, 67, 77, 61, 14, 21, 5, 51, 46, 11, 63, 69, 75, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,2,0,100,0.99,s,GRASP_EPP-SL,30,100,33, 52, 7, 74, 35, 78, 31, 16, 24, 40, 57, 87, 70, 11, 64, 4, 8, 18, 50, 36, 41, 39, 83, 29, 19, 44, 37, 28, 81, 45, 56, 1, 15, 67, 38, 42, 65, 69, 30, 21, 3, 9, 58, 2, 32, 25, 68, 62, 43, 26, 84, 63, 54, 73, 10, 85, 48, 60, 76, 80, 14, 53, 61, 49, 17, 46, 13, 20, 75, 72, 79, 59, 55, 51, 77, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,2,2,70,0.99,s,GRASP_EPP-SL,30,100,2, 3, 4, 8, 9, 19, 20, 23, 28, 30, 34, 39, 40, 43, 48, 52, 56, 61, 68, 70, 76, 79, 83, 85, 87, 88, 13, 36, 72, 60, 69, 53, 24, 45, 14, 17, 27, 26, 75, 15, 63, 71, 64, 29, 11, 49, 82, 62, 59, 42, 50, 5, 47, 81, 73, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,2,2,75,0.99,s,GRASP_EPP-SL,30,100,2, 3, 4, 8, 9, 19, 20, 23, 28, 30, 34, 39, 40, 43, 48, 52, 56, 61, 68, 70, 76, 79, 83, 85, 87, 88, 33, 74, 60, 75, 11, 22, 32, 29, 63, 71, 55, 49, 38, 54, 10, 45, 14, 17, 36, 69, 53, 80, 82, 64, 31, 62, 57, 77, 86, 13, 25, 18, 84, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,2,2,80,0.99,s,GRASP_EPP-SL,30,100,2, 3, 4, 8, 9, 19, 20, 23, 28, 30, 34, 39, 40, 43, 48, 52, 56, 61, 68, 70, 76, 79, 83, 85, 87, 88, 69, 53, 62, 59, 16, 36, 22, 27, 58, 54, 13, 64, 29, 86, 41, 33, 10, 14, 26, 35, 63, 45, 46, 74, 60, 77, 6, 24, 75, 15, 11, 47, 84, 49, 81, 80, 71, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,2,2,85,0.99,s,GRASP_EPP-SL,30,100,2, 3, 4, 8, 9, 19, 20, 23, 28, 30, 34, 39, 40, 43, 48, 52, 56, 61, 68, 70, 76, 79, 83, 85, 87, 88, 32, 75, 41, 27, 26, 22, 36, 63, 29, 71, 55, 13, 14, 62, 58, 69, 11, 5, 53, 24, 80, 57, 15, 33, 78, 47, 81, 59, 16, 84, 51, 54, 64, 77, 6, 38, 73, 45, 1, 49, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,2,2,90,0.99,s,GRASP_EPP-SL,30,100,2, 3, 4, 8, 9, 19, 20, 23, 28, 30, 34, 39, 40, 43, 48, 52, 56, 61, 68, 70, 76, 79, 83, 85, 87, 88, 27, 11, 5, 13, 22, 75, 62, 59, 16, 64, 65, 69, 53, 24, 49, 55, 74, 60, 82, 38, 44, 41, 80, 54, 63, 15, 29, 57, 18, 32, 36, 46, 73, 33, 47, 77, 6, 72, 86, 7, 45, 71, 84, 21, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,2,2,95,0.99,s,GRASP_EPP-SL,30,100,2, 3, 4, 8, 9, 19, 20, 23, 28, 30, 34, 39, 40, 43, 48, 52, 56, 61, 68, 70, 76, 79, 83, 85, 87, 88, 36, 65, 69, 53, 24, 33, 27, 26, 77, 6, 29, 57, 12, 7, 62, 58, 64, 25, 49, 75, 15, 17, 42, 55, 41, 74, 60, 45, 50, 16, 86, 84, 51, 38, 73, 78, 63, 67, 47, 54, 10, 82, 14, 11, 18, 71, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,2,2,100,0.99,s,GRASP_EPP-SL,30,100,2, 3, 4, 8, 9, 19, 20, 23, 28, 30, 34, 39, 40, 43, 48, 52, 56, 61, 68, 70, 76, 79, 83, 85, 87, 88, 69, 54, 13, 65, 62, 58, 33, 12, 25, 38, 7, 27, 10, 74, 60, 63, 55, 35, 53, 77, 6, 32, 11, 5, 81, 24, 37, 29, 21, 84, 57, 26, 80, 47, 50, 49, 18, 17, 42, 75, 86, 59, 67, 82, 45, 72, 51, 71, 16, 73, 14, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,3,0,70,0.99,s,GRASP_EPP-SL,30,100,7, 38, 34, 6, 10, 35, 50, 45, 19, 55, 86, 31, 15, 40, 3, 32, 13, 81, 16, 49, 14, 17, 60, 24, 77, 56, 23, 51, 43, 83, 73, 41, 42, 8, 1, 46, 76, 26, 30, 88, 18, 71, 57, 61, 74, 65, 54, 59, 82, 63, 79, 5, 70, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,3,0,75,0.99,s,GRASP_EPP-SL,30,100,39, 16, 35, 12, 13, 50, 9, 31, 83, 17, 42, 55, 41, 22, 23, 49, 43, 40, 60, 38, 56, 81, 29, 32, 19, 15, 51, 25, 8, 88, 47, 58, 46, 77, 4, 3, 33, 45, 57, 6, 76, 82, 61, 73, 74, 65, 75, 10, 85, 84, 86, 27, 11, 63, 5, 69, 59, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,3,0,80,0.99,s,GRASP_EPP-SL,30,100,56, 23, 35, 50, 77, 12, 43, 46, 83, 55, 41, 31, 39, 15, 33, 53, 13, 34, 57, 76, 10, 7, 54, 45, 19, 86, 32, 29, 51, 1, 47, 18, 65, 25, 24, 14, 73, 17, 16, 88, 6, 30, 58, 36, 72, 71, 5, 85, 38, 40, 87, 62, 70, 59, 84, 61, 75, 78, 60, 81, 3, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,3,0,85,0.99,s,GRASP_EPP-SL,30,100,35, 77, 39, 81, 31, 7, 41, 22, 47, 10, 83, 54, 25, 19, 5, 76, 14, 60, 57, 43, 29, 18, 4, 30, 17, 49, 53, 51, 50, 15, 1, 32, 34, 21, 73, 55, 8, 40, 58, 27, 46, 86, 65, 16, 37, 24, 2, 56, 79, 88, 75, 23, 9, 71, 74, 59, 66, 61, 72, 85, 87, 78, 38, 42, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,3,0,90,0.99,s,GRASP_EPP-SL,30,100,19, 81, 9, 25, 3, 86, 41, 83, 22, 31, 5, 34, 10, 12, 76, 17, 14, 7, 56, 16, 60, 39, 55, 30, 45, 53, 40, 15, 51, 73, 2, 54, 44, 43, 32, 77, 85, 28, 35, 72, 24, 38, 6, 58, 84, 8, 88, 61, 13, 37, 18, 71, 46, 70, 23, 48, 75, 33, 67, 66, 1, 78, 59, 62, 63, 79, 50, 87, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,3,0,95,0.99,s,GRASP_EPP-SL,30,100,23, 34, 38, 39, 54, 45, 43, 17, 31, 24, 3, 22, 55, 7, 40, 10, 25, 76, 14, 49, 35, 50, 26, 51, 1, 15, 46, 88, 30, 58, 42, 13, 41, 32, 85, 53, 9, 21, 60, 29, 5, 36, 86, 4, 77, 12, 72, 6, 19, 84, 66, 57, 33, 67, 75, 48, 83, 59, 20, 73, 65, 11, 47, 63, 61, 74, 80, 81, 78, 82, 71, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,3,0,100,0.99,s,GRASP_EPP-SL,30,100,35, 45, 41, 12, 5, 30, 15, 24, 56, 17, 86, 39, 54, 83, 3, 18, 19, 76, 8, 38, 31, 34, 47, 6, 9, 26, 46, 42, 53, 50, 81, 20, 28, 60, 40, 58, 7, 73, 4, 23, 88, 13, 22, 65, 21, 79, 70, 63, 48, 87, 59, 85, 25, 10, 78, 74, 49, 62, 32, 77, 66, 71, 27, 61, 80, 1, 72, 14, 67, 2, 84, 43, 37, 69, 36, 51, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,3,1,70,0.99,s,GRASP_EPP-SL,30,100,3, 11, 13, 15, 24, 30, 34, 35, 38, 39, 40, 42, 43, 48, 49, 50, 52, 54, 55, 56, 58, 59, 66, 67, 71, 75, 76, 84, 85, 86, 83, 41, 82, 1, 29, 14, 22, 23, 62, 21, 74, 28, 7, 20, 2, 77, 69, 45, 61, 8, 32, 87, 57, 9, 88, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,3,1,75,0.99,s,GRASP_EPP-SL,30,100,3, 11, 13, 15, 24, 30, 34, 35, 38, 39, 40, 42, 43, 48, 49, 50, 52, 54, 55, 56, 58, 59, 66, 67, 71, 75, 76, 84, 85, 86, 77, 37, 9, 21, 29, 6, 57, 68, 14, 8, 1, 5, 23, 62, 26, 51, 46, 61, 25, 81, 33, 18, 16, 69, 22, 79, 60, 74, 31, 78, 82, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,3,1,80,0.99,s,GRASP_EPP-SL,30,100,3, 11, 13, 15, 24, 30, 34, 35, 38, 39, 40, 42, 43, 48, 49, 50, 52, 54, 55, 56, 58, 59, 66, 67, 71, 75, 76, 84, 85, 86, 36, 62, 2, 77, 8, 7, 83, 6, 51, 12, 5, 17, 20, 61, 74, 78, 63, 41, 14, 68, 69, 53, 79, 88, 10, 81, 33, 28, 23, 57, 26, 29, 18, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,3,1,85,0.99,s,GRASP_EPP-SL,30,100,3, 11, 13, 15, 24, 30, 34, 35, 38, 39, 40, 42, 43, 48, 49, 50, 52, 54, 55, 56, 58, 59, 66, 67, 71, 75, 76, 84, 85, 86, 10, 14, 83, 82, 28, 29, 17, 8, 45, 2, 23, 61, 20, 68, 6, 1, 81, 77, 27, 44, 57, 21, 62, 7, 78, 37, 12, 64, 22, 70, 88, 79, 47, 25, 69, 31, 72, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,3,1,90,0.99,s,GRASP_EPP-SL,30,100,3, 11, 13, 15, 24, 30, 34, 35, 38, 39, 40, 42, 43, 48, 49, 50, 52, 54, 55, 56, 58, 59, 66, 67, 71, 75, 76, 84, 85, 86, 83, 23, 51, 57, 7, 44, 28, 36, 46, 29, 62, 9, 21, 2, 41, 69, 6, 1, 25, 70, 74, 78, 82, 10, 68, 63, 65, 18, 88, 27, 16, 60, 79, 53, 77, 31, 33, 80, 14, 20, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
