f,1,0,70,0.99,s,GRASP_EPP-SL,30,100,47, 29, 49, 71, 24, 5, 2, 27, 25, 55, 35, 17, 15, 41, 86, 42, 50, 46, 36, 81, 53, 44, 6, 60, 84, 20, 56, 82, 14, 38, 58, 23, 9, 11, 72, 16, 80, 37, 7, 83, 70, 3, 63, 57, 28, 64, 48, 74, 77, 19, 73, 69, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,1,0,75,0.99,s,GRASP_EPP-SL,30,100,56, 44, 50, 58, 17, 23, 32, 19, 5, 26, 6, 15, 22, 46, 9, 11, 42, 36, 47, 70, 29, 27, 14, 81, 25, 3, 37, 4, 52, 41, 53, 54, 34, 84, 8, 75, 80, 2, 82, 69, 71, 55, 77, 20, 38, 16, 61, 79, 60, 63, 67, 65, 72, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,1,0,80,0.99,s,GRASP_EPP-SL,30,100,17, 42, 36, 56, 55, 84, 37, 22, 20, 24, 49, 50, 27, 47, 26, 13, 9, 77, 54, 25, 48, 19, 6, 32, 29, 38, 53, 41, 44, 46, 14, 15, 7, 70, 60, 66, 61, 86, 40, 71, 58, 69, 57, 34, 75, 4, 67, 74, 23, 11, 85, 79, 2, 64, 12, 8, 83, 81, 82, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,1,0,85,0.99,s,GRASP_EPP-SL,30,100,71, 56, 27, 17, 84, 49, 60, 42, 32, 38, 20, 19, 6, 55, 35, 28, 29, 15, 46, 5, 33, 26, 81, 82, 37, 52, 36, 7, 48, 10, 50, 64, 54, 75, 70, 23, 66, 16, 14, 58, 11, 1, 8, 77, 41, 63, 61, 53, 24, 67, 86, 22, 69, 76, 73, 83, 9, 40, 39, 79, 13, 21, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,1,0,90,0.99,s,GRASP_EPP-SL,30,100,22, 47, 35, 29, 53, 11, 17, 37, 20, 49, 38, 42, 24, 2, 19, 23, 50, 71, 33, 26, 48, 32, 54, 13, 84, 60, 15, 6, 25, 70, 14, 44, 56, 16, 4, 3, 12, 75, 41, 86, 52, 64, 72, 34, 46, 5, 9, 63, 57, 10, 58, 67, 82, 78, 85, 74, 80, 8, 88, 36, 81, 66, 62, 77, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,1,0,95,0.99,s,GRASP_EPP-SL,30,100,26, 29, 71, 49, 11, 36, 6, 60, 53, 24, 32, 44, 38, 37, 4, 14, 35, 13, 22, 33, 10, 1, 47, 54, 81, 41, 86, 48, 19, 50, 58, 23, 64, 84, 52, 2, 21, 34, 7, 42, 70, 75, 17, 3, 16, 55, 80, 27, 40, 67, 25, 9, 72, 20, 45, 79, 66, 78, 57, 74, 73, 56, 69, 63, 65, 82, 83, 12, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,1,0,100,0.99,s,GRASP_EPP-SL,30,100,60, 37, 52, 13, 32, 84, 71, 23, 27, 38, 6, 49, 86, 47, 7, 56, 22, 50, 54, 17, 20, 29, 44, 2, 55, 26, 42, 19, 72, 81, 41, 11, 34, 9, 25, 1, 61, 66, 82, 64, 10, 79, 58, 15, 8, 83, 74, 31, 46, 78, 77, 36, 69, 12, 53, 14, 59, 80, 48, 16, 67, 65, 43, 24, 21, 57, 35, 75, 85, 73, 68, 3, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,1,1,70,0.99,s,GRASP_EPP-SL,30,100,8, 10, 14, 15, 17, 18, 19, 25, 26, 27, 30, 39, 52, 56, 57, 60, 63, 67, 70, 74, 76, 78, 79, 81, 54, 33, 4, 1, 48, 32, 58, 23, 16, 53, 13, 88, 6, 66, 3, 36, 38, 11, 40, 45, 51, 68, 84, 59, 41, 69, 35, 43, 85, 87, 50, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,1,1,75,0.99,s,GRASP_EPP-SL,30,100,8, 10, 14, 15, 17, 18, 19, 25, 26, 27, 30, 39, 52, 56, 57, 60, 63, 67, 70, 74, 76, 78, 79, 81, 71, 84, 32, 28, 38, 69, 4, 48, 7, 68, 2, 1, 87, 33, 47, 36, 58, 35, 16, 13, 66, 88, 44, 20, 42, 51, 86, 83, 11, 54, 41, 65, 61, 5, 55, 46, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,1,1,80,0.99,s,GRASP_EPP-SL,30,100,8, 10, 14, 15, 17, 18, 19, 25, 26, 27, 30, 39, 52, 56, 57, 60, 63, 67, 70, 74, 76, 78, 79, 81, 20, 4, 7, 47, 38, 84, 31, 51, 29, 40, 55, 13, 48, 23, 49, 11, 46, 71, 32, 37, 1, 77, 59, 9, 66, 35, 68, 65, 82, 58, 36, 87, 88, 41, 22, 85, 43, 86, 3, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
