i,4,1,90,0.99,s,VNS_EPP-SL,30,100,150,700.978373120292,30.417360067367554,88
i,4,1,95,0.99,s,VNS_EPP-SL,30,100,150,736.3139909712951,31.167871236801147,88
i,4,1,100,0.99,s,VNS_EPP-SL,30,100,150,805.7967406273232,31.882991790771484,88
f,4,0,70,0.99,s,VNS_EPP-SL,30,100,150,494.50318916754316,27.733773469924927,88
f,4,0,75,0.99,s,VNS_EPP-SL,30,100,150,563.8009136905915,28.482441663742065,88
f,4,0,80,0.99,s,VNS_EPP-SL,30,100,150,595.8503452865933,28.730109453201294,88
f,4,0,85,0.99,s,VNS_EPP-SL,30,100,150,651.3070759706479,30.16250705718994,88
f,4,0,90,0.99,s,VNS_EPP-SL,30,100,150,680.5929806788358,30.941970586776733,88
f,4,0,95,0.99,s,VNS_EPP-SL,30,100,150,752.8620285317431,30.94928812980652,88
f,4,0,100,0.99,s,VNS_EPP-SL,30,100,150,788.4716010860844,32.711472272872925,88
i,1,0,70,0.99,s,VNS_EPP-SL,30,100,150,481.00910922544085,27.625049591064453,88
i,1,0,75,0.99,s,VNS_EPP-SL,30,100,150,526.2565628843065,28.22877550125122,88
i,1,0,80,0.99,s,VNS_EPP-SL,30,100,150,554.6136529825466,29.105565786361694,88
i,1,0,85,0.99,s,VNS_EPP-SL,30,100,150,604.5213757414343,30.028815507888794,88
i,1,0,90,0.99,s,VNS_EPP-SL,30,100,150,657.4059519636356,30.411884307861328,88
i,1,0,95,0.99,s,VNS_EPP-SL,30,100,150,696.0129528554531,30.393892288208008,88
i,1,0,100,0.99,s,VNS_EPP-SL,30,100,150,739.314299887815,31.752246141433716,88
f,3,0,70,0.99,s,VNS_EPP-SL,30,100,150,518.5072626570435,26.571059942245483,88
f,3,0,75,0.99,s,VNS_EPP-SL,30,100,150,574.3285212065425,27.38858985900879,88
f,3,0,80,0.99,s,VNS_EPP-SL,30,100,150,626.8329322088144,29.266242742538452,88
f,3,0,85,0.99,s,VNS_EPP-SL,30,100,150,665.3612277262049,28.10743546485901,88
f,3,0,90,0.99,s,VNS_EPP-SL,30,100,150,717.1652978642758,29.705272674560547,88
f,3,0,95,0.99,s,VNS_EPP-SL,30,100,150,765.786908540016,30.368627548217773,88
f,3,0,100,0.99,s,VNS_EPP-SL,30,100,150,820.3945431948847,30.950083255767822,88
f,1,1,70,0.99,s,VNS_EPP-SL,30,100,150,540.340072771965,27.02504253387451,88
f,1,1,75,0.99,s,VNS_EPP-SL,30,100,150,589.3193071742064,28.357041358947754,88
f,1,1,80,0.99,s,VNS_EPP-SL,30,100,150,626.2160496427011,28.33500599861145,88
f,1,1,85,0.99,s,VNS_EPP-SL,30,100,150,677.8353757920622,28.946202039718628,88
f,1,1,90,0.99,s,VNS_EPP-SL,30,100,150,720.3459221222349,30.090373039245605,88
f,1,1,95,0.99,s,VNS_EPP-SL,30,100,150,737.7609621490736,30.858742237091064,88
f,1,1,100,0.99,s,VNS_EPP-SL,30,100,150,814.7236091634865,31.92749524116516,88
f,1,2,70,0.99,s,VNS_EPP-SL,30,100,150,548.3748731035895,27.45678734779358,88
f,1,2,75,0.99,s,VNS_EPP-SL,30,100,150,596.215427888088,27.99407410621643,88
f,1,2,80,0.99,s,VNS_EPP-SL,30,100,150,617.5282284145111,28.80885148048401,88
f,1,2,85,0.99,s,VNS_EPP-SL,30,100,150,687.4224346795692,29.11910343170166,88
f,1,2,90,0.99,s,VNS_EPP-SL,30,100,150,702.2403627201007,30.289318084716797,88
f,1,2,95,0.99,s,VNS_EPP-SL,30,100,150,758.5218840993592,30.95141625404358,88
f,1,2,100,0.99,s,VNS_EPP-SL,30,100,150,806.6861478192819,32.18275308609009,88
i,2,1,70,0.99,s,VNS_EPP-SL,30,100,150,528.3131488487963,26.77541756629944,88
i,2,1,75,0.99,s,VNS_EPP-SL,30,100,150,566.5475214903885,27.40059781074524,88
i,2,1,80,0.99,s,VNS_EPP-SL,30,100,150,611.2441230994572,28.867319107055664,88
i,2,1,85,0.99,s,VNS_EPP-SL,30,100,150,653.407682586188,29.253103256225586,88
i,2,1,90,0.99,s,VNS_EPP-SL,30,100,150,688.8350061317625,29.738823175430298,88
i,2,1,95,0.99,s,VNS_EPP-SL,30,100,150,749.5891164498623,30.490188598632812,88
i,2,1,100,0.99,s,VNS_EPP-SL,30,100,150,790.8295628528623,31.68192195892334,88
i,2,2,70,0.99,s,VNS_EPP-SL,30,100,150,522.7971721785349,27.3638973236084,88
i,2,2,75,0.99,s,VNS_EPP-SL,30,100,150,571.6093003102255,28.510952949523926,88
i,2,2,80,0.99,s,VNS_EPP-SL,30,100,150,616.6257656241359,29.36705994606018,88
i,2,2,85,0.99,s,VNS_EPP-SL,30,100,150,647.7051915044307,28.857624292373657,88
i,2,2,90,0.99,s,VNS_EPP-SL,30,100,150,701.723092731293,30.875147342681885,88
i,2,2,95,0.99,s,VNS_EPP-SL,30,100,150,730.3461061979938,30.465023040771484,88
i,2,2,100,0.99,s,VNS_EPP-SL,30,100,150,777.0972864936037,31.94588327407837,88
i,4,2,70,0.99,s,VNS_EPP-SL,30,100,150,499.3929497354202,27.09235715866089,88
i,4,2,75,0.99,s,VNS_EPP-SL,30,100,150,548.5324977886636,28.17376399040222,88
i,4,2,80,0.99,s,VNS_EPP-SL,30,100,150,590.629726494909,28.642276287078857,88
i,4,2,85,0.99,s,VNS_EPP-SL,30,100,150,627.3708725334351,29.251505136489868,88
i,4,2,90,0.99,s,VNS_EPP-SL,30,100,150,676.8035929647368,30.081395626068115,88
i,4,2,95,0.99,s,VNS_EPP-SL,30,100,150,727.0932481970166,30.857803106307983,88
i,4,2,100,0.99,s,VNS_EPP-SL,30,100,150,787.6991970138075,30.991933584213257,88
f,5,0,70,0.99,s,VNS_EPP-SL,30,100,150,482.8271402439666,26.596425771713257,88
f,5,0,75,0.99,s,VNS_EPP-SL,30,100,150,539.9383873311447,27.63725781440735,88
f,5,0,80,0.99,s,VNS_EPP-SL,30,100,150,561.1261937150612,29.006142139434814,88
f,5,0,85,0.99,s,VNS_EPP-SL,30,100,150,617.0039750229308,29.156187057495117,88
f,5,0,90,0.99,s,VNS_EPP-SL,30,100,150,658.9252866071354,29.74442410469055,88
f,5,0,95,0.99,s,VNS_EPP-SL,30,100,150,705.4503661896457,30.014495372772217,88
f,5,0,100,0.99,s,VNS_EPP-SL,30,100,150,774.0342167535538,31.26468515396118,88
i,1,2,70,0.99,s,VNS_EPP-SL,30,100,150,537.6107283060934,27.150115251541138,88
i,1,2,75,0.99,s,VNS_EPP-SL,30,100,150,580.8515983647312,27.216289043426514,88
i,1,2,80,0.99,s,VNS_EPP-SL,30,100,150,611.8798990023336,28.063909769058228,88
i,1,2,85,0.99,s,VNS_EPP-SL,30,100,150,663.6953240929571,29.739851474761963,88
i,1,2,90,0.99,s,VNS_EPP-SL,30,100,150,711.7028710252928,30.688698530197144,88
i,1,2,95,0.99,s,VNS_EPP-SL,30,100,150,751.7217675681037,30.03023409843445,88
i,1,2,100,0.99,s,VNS_EPP-SL,30,100,150,802.3775629676564,31.672710418701172,88
i,5,1,70,0.99,s,VNS_EPP-SL,30,100,150,502.98732090529984,26.953120231628418,88
i,5,1,75,0.99,s,VNS_EPP-SL,30,100,150,554.3362912471056,27.88953685760498,88
i,5,1,80,0.99,s,VNS_EPP-SL,30,100,150,610.687963505162,27.629265069961548,88
i,5,1,85,0.99,s,VNS_EPP-SL,30,100,150,639.7675961582711,28.158302307128906,88
i,5,1,90,0.99,s,VNS_EPP-SL,30,100,150,675.7194876630147,29.376046419143677,88
i,5,1,95,0.99,s,VNS_EPP-SL,30,100,150,716.1859948482157,30.249118089675903,88
i,5,1,100,0.99,s,VNS_EPP-SL,30,100,150,793.247785994609,31.70975089073181,88
f,4,2,70,0.99,s,VNS_EPP-SL,30,100,150,556.2722394775167,26.74158024787903,88
f,4,2,75,0.99,s,VNS_EPP-SL,30,100,150,585.6276106449055,27.265809297561646,88
f,4,2,80,0.99,s,VNS_EPP-SL,30,100,150,634.9914433582774,27.91543436050415,88
f,4,2,85,0.99,s,VNS_EPP-SL,30,100,150,681.6008928067818,28.580387115478516,88
f,4,2,90,0.99,s,VNS_EPP-SL,30,100,150,735.5763257086329,29.937495708465576,88
f,4,2,95,0.99,s,VNS_EPP-SL,30,100,150,763.7819379713101,30.044011116027832,88
f,4,2,100,0.99,s,VNS_EPP-SL,30,100,150,834.2996364422401,31.665524005889893,88
f,4,1,70,0.99,s,VNS_EPP-SL,30,100,150,579.8858665607323,27.547568798065186,88
f,4,1,75,0.99,s,VNS_EPP-SL,30,100,150,617.2271073821644,28.03745174407959,88
f,4,1,80,0.99,s,VNS_EPP-SL,30,100,150,632.8066934743085,28.420459270477295,88
f,4,1,85,0.99,s,VNS_EPP-SL,30,100,150,709.7386231639052,29.340245962142944,88
f,4,1,90,0.99,s,VNS_EPP-SL,30,100,150,748.4618146233453,32.08799409866333,88
f,4,1,95,0.99,s,VNS_EPP-SL,30,100,150,785.9003421634104,32.49306535720825,88
f,4,1,100,0.99,s,VNS_EPP-SL,30,100,150,844.7471634074192,33.573336601257324,88
f,3,1,70,0.99,s,VNS_EPP-SL,30,100,150,528.8553641815173,28.637017488479614,88
f,3,1,75,0.99,s,VNS_EPP-SL,30,100,150,556.8506190290299,28.151206016540527,88
f,3,1,80,0.99,s,VNS_EPP-SL,30,100,150,602.3130047081956,29.605891704559326,88
f,3,1,85,0.99,s,VNS_EPP-SL,30,100,150,648.3994785030202,30.519200801849365,88
f,3,1,90,0.99,s,VNS_EPP-SL,30,100,150,695.7950485244986,30.91859722137451,88
f,3,1,95,0.99,s,VNS_EPP-SL,30,100,150,746.4741101439898,31.77112913131714,88
f,3,1,100,0.99,s,VNS_EPP-SL,30,100,150,782.6495909103339,32.0636990070343,88
i,3,0,70,0.99,s,VNS_EPP-SL,30,100,150,468.60474620062223,27.529057264328003,88
i,3,0,75,0.99,s,VNS_EPP-SL,30,100,150,512.2050224920273,27.70755100250244,88
i,3,0,80,0.99,s,VNS_EPP-SL,30,100,150,563.635645171682,28.677624225616455,88
i,3,0,85,0.99,s,VNS_EPP-SL,30,100,150,610.2257331159523,29.593252182006836,88
i,3,0,90,0.99,s,VNS_EPP-SL,30,100,150,649.836229349886,30.914825439453125,88
i,3,0,95,0.99,s,VNS_EPP-SL,30,100,150,703.3339491341696,31.103448390960693,88
i,3,0,100,0.99,s,VNS_EPP-SL,30,100,150,742.6086494173306,31.308064222335815,88
f,2,2,70,0.99,s,VNS_EPP-SL,30,100,150,542.3999602582186,27.568166971206665,88
f,2,2,75,0.99,s,VNS_EPP-SL,30,100,150,579.5194226375114,28.393117666244507,88
f,2,2,80,0.99,s,VNS_EPP-SL,30,100,150,625.567684635748,29.413331270217896,88
f,2,2,85,0.99,s,VNS_EPP-SL,30,100,150,666.1199975283495,29.19257402420044,88
f,2,2,90,0.99,s,VNS_EPP-SL,30,100,150,705.5957973152036,30.447458505630493,88
f,2,2,95,0.99,s,VNS_EPP-SL,30,100,150,752.7930245841583,30.548680067062378,88
f,2,2,100,0.99,s,VNS_EPP-SL,30,100,150,805.6285432665067,31.539846181869507,88
i,2,0,70,0.99,s,VNS_EPP-SL,30,100,150,490.15812439512365,26.26608896255493,88
i,2,0,75,0.99,s,VNS_EPP-SL,30,100,150,555.8210910800406,27.297204732894897,88
i,2,0,80,0.99,s,VNS_EPP-SL,30,100,150,592.8099031532707,27.623461961746216,88
i,2,0,85,0.99,s,VNS_EPP-SL,30,100,150,655.3032544683302,28.71045470237732,88
i,2,0,90,0.99,s,VNS_EPP-SL,30,100,150,700.5788472291553,28.735708475112915,88
i,2,0,95,0.99,s,VNS_EPP-SL,30,100,150,744.5529756644307,30.423192024230957,88
i,2,0,100,0.99,s,VNS_EPP-SL,30,100,150,788.1415959381811,30.887078762054443,88
f,3,2,70,0.99,s,VNS_EPP-SL,30,100,150,496.1310230520603,26.821961879730225,88
f,3,2,75,0.99,s,VNS_EPP-SL,30,100,150,541.4723007468166,27.822256803512573,88
f,3,2,80,0.99,s,VNS_EPP-SL,30,100,150,578.7576946675083,28.523133516311646,88
f,3,2,85,0.99,s,VNS_EPP-SL,30,100,150,620.2532646186316,29.478821277618408,88
f,3,2,90,0.99,s,VNS_EPP-SL,30,100,150,660.5866316848056,30.39575743675232,88
f,3,2,95,0.99,s,VNS_EPP-SL,30,100,150,701.6340442816345,31.400357484817505,88
f,3,2,100,0.99,s,VNS_EPP-SL,30,100,150,758.8733101710043,32.163055658340454,88
f,5,2,70,0.99,s,VNS_EPP-SL,30,100,150,531.4240186270188,26.85358166694641,88
f,5,2,75,0.99,s,VNS_EPP-SL,30,100,150,564.8892997830203,27.109464406967163,88
f,5,2,80,0.99,s,VNS_EPP-SL,30,100,150,602.2978674060112,28.05466103553772,88
f,5,2,85,0.99,s,VNS_EPP-SL,30,100,150,629.4241513123543,28.366568565368652,88
f,5,2,90,0.99,s,VNS_EPP-SL,30,100,150,680.1626940153977,28.89468479156494,88
f,5,2,95,0.99,s,VNS_EPP-SL,30,100,150,739.4408052185428,29.828176975250244,88
f,5,2,100,0.99,s,VNS_EPP-SL,30,100,150,777.7638030717384,30.60965585708618,88
i,3,1,70,0.99,s,VNS_EPP-SL,30,100,150,549.064025384159,26.710845708847046,88
i,3,1,75,0.99,s,VNS_EPP-SL,30,100,150,607.4482293279274,27.838404893875122,88
i,3,1,80,0.99,s,VNS_EPP-SL,30,100,150,623.3530462264575,27.241140365600586,88
i,3,1,85,0.99,s,VNS_EPP-SL,30,100,150,698.0478145655518,28.90661859512329,88
i,3,1,90,0.99,s,VNS_EPP-SL,30,100,150,728.6591525873412,29.596994161605835,88
i,3,1,95,0.99,s,VNS_EPP-SL,30,100,150,789.7091668610124,30.732752084732056,88
i,3,1,100,0.99,s,VNS_EPP-SL,30,100,150,807.2616245289047,30.986671686172485,88
f,5,1,70,0.99,s,VNS_EPP-SL,30,100,150,532.5087377323426,27.311588764190674,88
f,5,1,75,0.99,s,VNS_EPP-SL,30,100,150,579.1915884515013,27.695740222930908,88
f,5,1,80,0.99,s,VNS_EPP-SL,30,100,150,626.9230041848932,28.440029859542847,88
f,5,1,85,0.99,s,VNS_EPP-SL,30,100,150,655.1455314829193,28.34923481941223,88
f,5,1,90,0.99,s,VNS_EPP-SL,30,100,150,714.9019241803186,29.892937421798706,88
f,5,1,95,0.99,s,VNS_EPP-SL,30,100,150,771.9412501559419,30.9493248462677,88
f,5,1,100,0.99,s,VNS_EPP-SL,30,100,150,806.1641481986803,31.615082025527954,88
i,3,2,70,0.99,s,VNS_EPP-SL,30,100,150,480.7832343307014,25.796940088272095,88
i,3,2,75,0.99,s,VNS_EPP-SL,30,100,150,539.9736155267266,27.163697481155396,88
i,3,2,80,0.99,s,VNS_EPP-SL,30,100,150,560.2826189016696,26.800771236419678,88
i,3,2,85,0.99,s,VNS_EPP-SL,30,100,150,615.3071562970841,28.656076908111572,88
i,3,2,90,0.99,s,VNS_EPP-SL,30,100,150,650.0238961058228,29.45033597946167,88
i,3,2,95,0.99,s,VNS_EPP-SL,30,100,150,703.5852139079077,29.83353042602539,88
i,3,2,100,0.99,s,VNS_EPP-SL,30,100,150,745.4406378862413,30.541993618011475,88
f,2,0,70,0.99,s,VNS_EPP-SL,30,100,150,510.9663437646785,26.301090955734253,88
f,2,0,75,0.99,s,VNS_EPP-SL,30,100,150,552.4930294529098,27.27504301071167,88
f,2,0,80,0.99,s,VNS_EPP-SL,30,100,150,590.0807457190703,27.26141905784607,88
f,2,0,85,0.99,s,VNS_EPP-SL,30,100,150,642.8338783176121,27.826695919036865,88
f,2,0,90,0.99,s,VNS_EPP-SL,30,100,150,687.4628436901406,28.181233882904053,88
f,2,0,95,0.99,s,VNS_EPP-SL,30,100,150,736.2527447549148,29.888720512390137,88
f,2,0,100,0.99,s,VNS_EPP-SL,30,100,150,779.0490770988918,29.997364282608032,88
i,4,0,70,0.95,s,VNS_EPP-SL,30,100,150,415.46409289696754,26.551040649414062,88
i,4,0,75,0.95,s,VNS_EPP-SL,30,100,150,457.75053910479,27.08341145515442,88
i,4,0,80,0.95,s,VNS_EPP-SL,30,100,150,479.76319501828914,27.453422784805298,88
i,4,0,85,0.95,s,VNS_EPP-SL,30,100,150,523.9398183972235,28.808257818222046,88
i,4,0,90,0.95,s,VNS_EPP-SL,30,100,150,549.2097411555523,30.143179893493652,88
i,4,0,95,0.95,s,VNS_EPP-SL,30,100,150,585.936824581456,29.85180902481079,88
i,4,0,100,0.95,s,VNS_EPP-SL,30,100,150,617.548982804492,30.668070077896118,88
i,5,2,70,0.95,s,VNS_EPP-SL,30,100,150,404.96652961857006,26.477702379226685,88
i,5,2,75,0.95,s,VNS_EPP-SL,30,100,150,443.7410654733473,26.71855354309082,88
i,5,2,80,0.95,s,VNS_EPP-SL,30,100,150,468.2457558703017,27.680344581604004,88
i,5,2,85,0.95,s,VNS_EPP-SL,30,100,150,506.8899990427917,27.740803480148315,88
i,5,2,90,0.95,s,VNS_EPP-SL,30,100,150,537.3266349563428,28.720858812332153,88
i,5,2,95,0.95,s,VNS_EPP-SL,30,100,150,577.6084998139248,30.18894672393799,88
i,5,2,100,0.95,s,VNS_EPP-SL,30,100,150,606.6068828353299,30.272079944610596,88
f,1,0,70,0.95,s,VNS_EPP-SL,30,100,150,430.281817498135,25.76788640022278,88
f,1,0,75,0.95,s,VNS_EPP-SL,30,100,150,460.3228046233251,25.861178159713745,88
f,1,0,80,0.95,s,VNS_EPP-SL,30,100,150,504.1265814515071,26.862142324447632,88
f,1,0,85,0.95,s,VNS_EPP-SL,30,100,150,539.2536052758967,27.162248849868774,88
f,1,0,90,0.95,s,VNS_EPP-SL,30,100,150,573.3115400426011,28.533501386642456,88
f,1,0,95,0.95,s,VNS_EPP-SL,30,100,150,609.5110292017813,29.187678813934326,88
f,1,0,100,0.95,s,VNS_EPP-SL,30,100,150,647.7732701685944,29.607301950454712,88
i,1,1,70,0.95,s,VNS_EPP-SL,30,100,150,410.4666480126019,26.692847967147827,88
i,1,1,75,0.95,s,VNS_EPP-SL,30,100,150,442.19713512602516,27.702036380767822,88
i,1,1,80,0.95,s,VNS_EPP-SL,30,100,150,486.0838940568982,28.02349019050598,88
i,1,1,85,0.95,s,VNS_EPP-SL,30,100,150,511.9842743465446,29.795212030410767,88
i,1,1,90,0.95,s,VNS_EPP-SL,30,100,150,570.8991363494795,30.611897945404053,88
i,1,1,95,0.95,s,VNS_EPP-SL,30,100,150,591.4475095718669,31.007811784744263,88
i,1,1,100,0.95,s,VNS_EPP-SL,30,100,150,645.8776455469668,32.11227536201477,88
i,5,0,70,0.95,s,VNS_EPP-SL,30,100,150,445.23927266514363,26.336488962173462,88
i,5,0,75,0.95,s,VNS_EPP-SL,30,100,150,470.730194563841,25.99618697166443,88
i,5,0,80,0.95,s,VNS_EPP-SL,30,100,150,527.1247169276372,27.66856336593628,88
i,5,0,85,0.95,s,VNS_EPP-SL,30,100,150,549.9543203676133,27.828227043151855,88
i,5,0,90,0.95,s,VNS_EPP-SL,30,100,150,600.1373205869817,29.424510717391968,88
i,5,0,95,0.95,s,VNS_EPP-SL,30,100,150,627.9172061353914,28.834827661514282,88
i,5,0,100,0.95,s,VNS_EPP-SL,30,100,150,690.6575376150524,30.238069534301758,88
i,4,1,70,0.95,s,VNS_EPP-SL,30,100,150,433.5716453662706,25.989630460739136,88
i,4,1,75,0.95,s,VNS_EPP-SL,30,100,150,471.4931351441658,26.85016417503357,88
i,4,1,80,0.95,s,VNS_EPP-SL,30,100,150,499.59035270181363,26.89979100227356,88
i,4,1,85,0.95,s,VNS_EPP-SL,30,100,150,536.2898496827919,27.77694058418274,88
i,4,1,90,0.95,s,VNS_EPP-SL,30,100,150,562.087698970828,27.974268436431885,88
i,4,1,95,0.95,s,VNS_EPP-SL,30,100,150,601.6831144612277,29.282514095306396,88
i,4,1,100,0.95,s,VNS_EPP-SL,30,100,150,643.5988328223331,30.38281750679016,88
f,4,0,70,0.95,s,VNS_EPP-SL,30,100,150,399.9819749588331,26.256879806518555,88
f,4,0,75,0.95,s,VNS_EPP-SL,30,100,150,458.1026388574593,27.42458939552307,88
f,4,0,80,0.95,s,VNS_EPP-SL,30,100,150,480.21303516793523,27.53261160850525,88
f,4,0,85,0.95,s,VNS_EPP-SL,30,100,150,524.0533970001555,28.21070694923401,88
f,4,0,90,0.95,s,VNS_EPP-SL,30,100,150,558.0732945705537,29.1454656124115,88
f,4,0,95,0.95,s,VNS_EPP-SL,30,100,150,608.2109505047647,29.676620960235596,88
f,4,0,100,0.95,s,VNS_EPP-SL,30,100,150,633.9356490705179,31.211847066879272,88
i,1,0,70,0.95,s,VNS_EPP-SL,30,100,150,392.988807078735,26.139960050582886,88
i,1,0,75,0.95,s,VNS_EPP-SL,30,100,150,438.5943203411011,27.35621953010559,88
i,1,0,80,0.95,s,VNS_EPP-SL,30,100,150,458.0396205919551,28.134018898010254,88
i,1,0,85,0.95,s,VNS_EPP-SL,30,100,150,499.53627489682043,28.467003345489502,88
i,1,0,90,0.95,s,VNS_EPP-SL,30,100,150,520.5896977984527,29.048035144805908,88
i,1,0,95,0.95,s,VNS_EPP-SL,30,100,150,561.7497577220634,29.43310236930847,88
i,1,0,100,0.95,s,VNS_EPP-SL,30,100,150,595.5400385056979,31.088690042495728,88
f,3,0,70,0.95,s,VNS_EPP-SL,30,100,150,431.03294855899725,26.47762393951416,88
f,3,0,75,0.95,s,VNS_EPP-SL,30,100,150,472.93304254487026,27.11237335205078,88
f,3,0,80,0.95,s,VNS_EPP-SL,30,100,150,506.0398369607766,27.96628475189209,88
f,3,0,85,0.95,s,VNS_EPP-SL,30,100,150,537.8151101925923,28.563923358917236,88
f,3,0,90,0.95,s,VNS_EPP-SL,30,100,150,586.9507714504258,29.45241069793701,88
f,3,0,95,0.95,s,VNS_EPP-SL,30,100,150,623.7449243320654,29.766044855117798,88
f,3,0,100,0.95,s,VNS_EPP-SL,30,100,150,663.4094539719358,30.838717222213745,88
f,1,1,70,0.95,s,VNS_EPP-SL,30,100,150,446.12948637514916,27.00602126121521,88
f,1,1,75,0.95,s,VNS_EPP-SL,30,100,150,483.0727739820789,28.740980625152588,88
f,1,1,80,0.95,s,VNS_EPP-SL,30,100,150,512.8700895429662,28.663540601730347,88
f,1,1,85,0.95,s,VNS_EPP-SL,30,100,150,550.7181467714156,30.255253314971924,88
f,1,1,90,0.95,s,VNS_EPP-SL,30,100,150,588.6449793728391,30.659251928329468,88
f,1,1,95,0.95,s,VNS_EPP-SL,30,100,150,614.7940888201405,31.517982721328735,88
f,1,1,100,0.95,s,VNS_EPP-SL,30,100,150,667.5301547593889,31.717892169952393,88
f,1,2,70,0.95,s,VNS_EPP-SL,30,100,150,446.8678808502126,28.115516185760498,88
f,1,2,75,0.95,s,VNS_EPP-SL,30,100,150,492.3862100865506,29.14339780807495,88
f,1,2,80,0.95,s,VNS_EPP-SL,30,100,150,505.3880311547585,28.62309455871582,88
f,1,2,85,0.95,s,VNS_EPP-SL,30,100,150,551.1250388071252,29.953830003738403,88
f,1,2,90,0.95,s,VNS_EPP-SL,30,100,150,581.6467423592069,30.264480113983154,88
f,1,2,95,0.95,s,VNS_EPP-SL,30,100,150,612.7928170353396,30.87751817703247,88
f,1,2,100,0.95,s,VNS_EPP-SL,30,100,150,654.5126276261332,31.90393614768982,88
i,2,1,70,0.95,s,VNS_EPP-SL,30,100,150,434.2694452708934,27.19767689704895,88
i,2,1,75,0.95,s,VNS_EPP-SL,30,100,150,460.61040464831075,28.241710424423218,88
i,2,1,80,0.95,s,VNS_EPP-SL,30,100,150,510.0191790214026,29.1289381980896,88
i,2,1,85,0.95,s,VNS_EPP-SL,30,100,150,527.7849634800318,29.316081762313843,88
i,2,1,90,0.95,s,VNS_EPP-SL,30,100,150,563.8041772314015,30.210394859313965,88
i,2,1,95,0.95,s,VNS_EPP-SL,30,100,150,601.4231878040495,30.61402440071106,88
