i,4,0,70,0.99,s,VNS_EPP-SL,30,100,10, 82, 66, 55, 45, 65, 50, 27, 84, 81, 35, 33, 78, 76, 54, 24, 40, 57, 8, 7, 42, 30, 17, 1, 62, 41, 43, 77, 34, 72, 71, 18, 5, 53, 70, 9, 73, 67, 26, 48, 79, 0, 86, 59, 15, 83, 22, 16, 56, 61, 21, 32, 63, 74, 23, 13, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,4,0,75,0.99,s,VNS_EPP-SL,30,100,13, 25, 85, 82, 39, 80, 69, 61, 71, 64, 81, 76, 34, 65, 8, 50, 35, 55, 78, 49, 38, 66, 56, 18, 53, 62, 68, 12, 88, 32, 70, 1, 33, 30, 5, 28, 45, 20, 86, 29, 7, 9, 36, 74, 40, 41, 75, 48, 21, 26, 17, 54, 4, 22, 57, 44, 15, 24, 63, 51, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,4,0,80,0.99,s,VNS_EPP-SL,30,100,20, 8, 45, 81, 9, 0, 37, 36, 61, 82, 55, 10, 85, 40, 39, 74, 34, 24, 84, 7, 57, 73, 56, 44, 18, 30, 41, 69, 60, 66, 38, 72, 71, 86, 32, 63, 5, 77, 65, 1, 17, 64, 12, 23, 16, 48, 68, 4, 14, 51, 28, 50, 21, 31, 19, 54, 52, 88, 33, 26, 80, 47, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,4,0,85,0.99,s,VNS_EPP-SL,30,100,5, 20, 41, 34, 64, 51, 8, 86, 45, 12, 82, 57, 54, 80, 55, 88, 50, 77, 9, 70, 40, 24, 62, 76, 44, 17, 69, 7, 71, 66, 68, 30, 63, 85, 42, 1, 78, 39, 49, 65, 28, 74, 56, 38, 67, 27, 81, 53, 23, 84, 61, 59, 33, 29, 16, 3, 14, 47, 48, 19, 32, 83, 36, 4, 18, 15, 10, 0, 21, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,4,0,90,0.99,s,VNS_EPP-SL,30,100,3, 27, 19, 85, 40, 37, 70, 42, 84, 49, 50, 54, 77, 69, 41, 51, 34, 45, 17, 36, 33, 81, 12, 80, 76, 8, 61, 56, 74, 24, 1, 38, 78, 65, 23, 18, 48, 28, 67, 30, 10, 9, 53, 83, 62, 4, 75, 22, 57, 32, 79, 5, 39, 73, 31, 26, 58, 16, 20, 44, 71, 52, 7, 59, 14, 64, 63, 88, 13, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,4,0,95,0.99,s,VNS_EPP-SL,30,100,11, 77, 7, 16, 40, 61, 76, 24, 30, 68, 64, 38, 49, 33, 34, 43, 51, 88, 12, 63, 50, 86, 78, 8, 17, 2, 84, 53, 37, 55, 18, 44, 9, 81, 71, 5, 59, 56, 66, 45, 39, 23, 26, 79, 41, 82, 65, 32, 80, 67, 27, 31, 48, 74, 57, 83, 70, 21, 54, 60, 72, 28, 36, 13, 10, 22, 62, 47, 35, 4, 14, 52, 20, 15, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,4,0,100,0.99,s,VNS_EPP-SL,30,100,19, 76, 51, 20, 84, 57, 63, 41, 7, 24, 69, 45, 50, 55, 65, 43, 66, 88, 36, 78, 54, 17, 73, 64, 18, 61, 59, 53, 83, 38, 80, 85, 8, 16, 37, 71, 39, 35, 26, 60, 30, 4, 5, 79, 75, 81, 42, 32, 56, 21, 68, 10, 1, 13, 6, 22, 3, 86, 77, 52, 48, 33, 70, 14, 34, 58, 9, 29, 49, 28, 27, 74, 72, 31, 12, 46, 23, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,5,2,70,0.99,s,VNS_EPP-SL,30,100,24, 22, 27, 71, 0, 31, 18, 65, 3, 44, 77, 85, 83, 20, 79, 72, 62, 46, 26, 74, 73, 21, 78, 88, 36, 58, 37, 67, 60, 80, 57, 35, 75, 4, 38, 34, 9, 66, 61, 14, 50, 5, 16, 51, 42, 49, 6, 30, 17, 54, 29, 33, 10, 1, 53, 32, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,5,2,75,0.99,s,VNS_EPP-SL,30,100,3, 16, 13, 61, 14, 24, 32, 17, 60, 79, 59, 63, 74, 33, 35, 57, 65, 34, 51, 31, 42, 85, 83, 21, 4, 82, 68, 53, 77, 47, 49, 66, 76, 86, 50, 71, 38, 43, 10, 88, 87, 44, 56, 5, 27, 15, 54, 36, 9, 45, 46, 26, 20, 29, 72, 2, 8, 73, 30, 67, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,5,2,80,0.99,s,VNS_EPP-SL,30,100,2, 70, 74, 67, 38, 56, 30, 75, 21, 62, 57, 78, 1, 46, 26, 24, 32, 61, 43, 86, 85, 83, 63, 27, 10, 49, 88, 80, 71, 53, 77, 36, 66, 76, 42, 48, 20, 87, 44, 17, 54, 25, 68, 50, 12, 22, 34, 14, 51, 59, 28, 16, 5, 15, 3, 4, 9, 33, 41, 79, 6, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,5,2,85,0.99,s,VNS_EPP-SL,30,100,5, 2, 21, 9, 74, 67, 57, 79, 61, 73, 20, 8, 69, 46, 26, 30, 36, 86, 88, 59, 24, 17, 78, 33, 35, 53, 75, 63, 70, 49, 34, 51, 14, 80, 56, 44, 3, 32, 85, 83, 40, 4, 60, 25, 62, 16, 0, 15, 87, 38, 27, 31, 6, 12, 55, 54, 29, 10, 43, 18, 7, 47, 64, 50, 65, 39, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0
i,5,2,90,0.99,s,VNS_EPP-SL,30,100,11, 19, 9, 59, 30, 74, 67, 21, 4, 53, 17, 86, 33, 35, 62, 75, 34, 51, 38, 44, 80, 70, 85, 83, 27, 10, 43, 36, 49, 79, 66, 56, 61, 31, 60, 14, 50, 18, 39, 76, 3, 41, 20, 48, 47, 12, 71, 5, 15, 82, 54, 64, 28, 88, 1, 0, 45, 22, 68, 29, 77, 6, 25, 24, 32, 57, 8, 46, 63, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0
i,5,2,95,0.99,s,VNS_EPP-SL,30,100,22, 30, 18, 20, 62, 66, 76, 47, 69, 31, 24, 32, 88, 21, 4, 9, 60, 70, 17, 34, 53, 27, 10, 59, 56, 38, 74, 67, 46, 49, 57, 36, 71, 78, 58, 81, 54, 29, 85, 83, 63, 25, 61, 14, 82, 45, 77, 5, 16, 68, 55, 8, 43, 26, 37, 50, 12, 39, 65, 33, 35, 87, 42, 0, 28, 3, 2, 7, 86, 73, 1, 6, 79, 15, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,5,2,100,0.99,s,VNS_EPP-SL,30,100,23, 4, 44, 24, 32, 62, 53, 77, 33, 35, 0, 38, 71, 1, 73, 85, 83, 80, 3, 27, 10, 60, 17, 20, 9, 46, 30, 25, 86, 58, 37, 43, 61, 48, 47, 79, 72, 50, 26, 18, 39, 68, 66, 78, 51, 36, 6, 82, 49, 8, 63, 70, 16, 5, 15, 41, 59, 64, 88, 34, 75, 13, 74, 31, 28, 56, 52, 69, 0, 22, 87, 2, 7, 54, 14, 67, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 21, 0
f,1,0,70,0.99,s,VNS_EPP-SL,30,100,74, 42, 84, 27, 2, 81, 49, 17, 20, 50, 15, 41, 58, 86, 19, 5, 32, 33, 11, 56, 23, 22, 25, 47, 24, 77, 38, 72, 54, 82, 10, 71, 35, 53, 52, 6, 36, 0, 21, 3, 67, 57, 83, 18, 46, 61, 43, 66, 80, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,1,0,75,0.99,s,VNS_EPP-SL,30,100,75, 61, 19, 41, 5, 56, 24, 11, 38, 23, 37, 44, 60, 46, 52, 17, 14, 7, 50, 4, 28, 82, 36, 47, 9, 71, 81, 49, 3, 29, 25, 66, 86, 6, 2, 26, 64, 15, 72, 53, 58, 84, 70, 57, 83, 77, 67, 40, 22, 0, 76, 21, 78, 85, 34, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,1,0,80,0.99,s,VNS_EPP-SL,30,100,73, 72, 29, 47, 17, 5, 42, 26, 23, 37, 27, 32, 2, 11, 41, 82, 58, 50, 7, 35, 86, 81, 10, 53, 28, 77, 70, 44, 60, 3, 56, 9, 54, 15, 0, 19, 0, 34, 71, 52, 48, 67, 61, 22, 83, 55, 80, 75, 21, 46, 84, 14, 64, 16, 78, 62, 59, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 13, 0, 0, 0
f,1,0,85,0.99,s,VNS_EPP-SL,30,100,63, 69, 25, 11, 35, 49, 19, 32, 27, 17, 56, 42, 24, 22, 71, 15, 7, 13, 23, 44, 82, 4, 5, 52, 70, 64, 37, 14, 28, 29, 81, 6, 21, 54, 0, 38, 26, 60, 36, 72, 77, 55, 83, 48, 84, 74, 3, 80, 62, 79, 46, 67, 86, 51, 40, 57, 58, 12, 8, 73, 41, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
f,1,0,90,0.99,s,VNS_EPP-SL,30,100,79, 2, 22, 63, 49, 13, 5, 44, 58, 23, 47, 41, 27, 74, 86, 36, 20, 33, 15, 53, 37, 4, 46, 50, 42, 29, 32, 77, 28, 75, 54, 17, 35, 14, 70, 38, 10, 8, 34, 60, 57, 48, 25, 52, 83, 78, 31, 73, 11, 61, 56, 6, 16, 64, 62, 21, 68, 71, 81, 72, 82, 19, 7, 84, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
