i,4,1,100,0.99,s,VNS_EPP-PSL,30,100,150,873.1906011141,33.6000771523,88
f,4,0,70,0.99,s,VNS_EPP-PSL,30,100,150,536.1741788372,29.972080946,88
f,4,0,75,0.99,s,VNS_EPP-PSL,30,100,150,601.2942172215,30.4263796806,88
f,4,0,80,0.99,s,VNS_EPP-PSL,30,100,150,638.9833727095,30.3869435787,88
f,4,0,85,0.99,s,VNS_EPP-PSL,30,100,150,714.2323730862,31.7426273823,88
f,4,0,90,0.99,s,VNS_EPP-PSL,30,100,150,737.6270005526,32.9416563511,88
f,4,0,95,0.99,s,VNS_EPP-PSL,30,100,150,814.8336349489,33.4560961723,88
f,4,0,100,0.99,s,VNS_EPP-PSL,30,100,150,863.6817892738,35.0495641232,88
i,1,0,70,0.99,s,VNS_EPP-PSL,30,100,150,495.5816177639,29.6576936245,88
i,1,0,75,0.99,s,VNS_EPP-PSL,30,100,150,551.1764581894,29.6910126209,88
i,1,0,80,0.99,s,VNS_EPP-PSL,30,100,150,590.7859531671,31.0882925987,88
i,1,0,85,0.99,s,VNS_EPP-PSL,30,100,150,664.6859863099,31.7580652237,88
i,1,0,90,0.99,s,VNS_EPP-PSL,30,100,150,701.5608118823,32.0831403732,88
i,1,0,95,0.99,s,VNS_EPP-PSL,30,100,150,745.2742307821,33.0307052135,88
i,1,0,100,0.99,s,VNS_EPP-PSL,30,100,150,810.1745742333,33.8202676773,88
f,3,0,70,0.99,s,VNS_EPP-PSL,30,100,150,562.7928987035,28.9722430706,88
f,3,0,75,0.99,s,VNS_EPP-PSL,30,100,150,614.5408728159,29.9040448666,88
f,3,0,80,0.99,s,VNS_EPP-PSL,30,100,150,670.4154102834,30.1299436092,88
f,3,0,85,0.99,s,VNS_EPP-PSL,30,100,150,711.0051087097,30.7976815701,88
f,3,0,90,0.99,s,VNS_EPP-PSL,30,100,150,779.2033675858,32.7698786259,88
f,3,0,95,0.99,s,VNS_EPP-PSL,30,100,150,840.2107782195,32.2893218994,88
f,3,0,100,0.99,s,VNS_EPP-PSL,30,100,150,894.0863538961,33.5789625645,88
f,1,1,70,0.99,s,VNS_EPP-PSL,30,100,150,559.9874795692,29.815076828,88
f,1,1,75,0.99,s,VNS_EPP-PSL,30,100,150,622.8191485345,30.378269434,88
f,1,1,80,0.99,s,VNS_EPP-PSL,30,100,150,665.880268991,30.8953640461,88
f,1,1,85,0.99,s,VNS_EPP-PSL,30,100,150,712.1838684727,31.6164062023,88
f,1,1,90,0.99,s,VNS_EPP-PSL,30,100,150,778.5997307485,32.7456841469,88
f,1,1,95,0.99,s,VNS_EPP-PSL,30,100,150,810.7254323112,33.5265927315,88
f,1,1,100,0.99,s,VNS_EPP-PSL,30,100,150,895.2436008838,34.4947943687,88
f,1,2,70,0.99,s,VNS_EPP-PSL,30,100,150,571.1040916728,29.4740927219,88
f,1,2,75,0.99,s,VNS_EPP-PSL,30,100,150,642.944532088,30.4697217941,88
f,1,2,80,0.99,s,VNS_EPP-PSL,30,100,150,654.5858254066,31.5562155247,88
f,1,2,85,0.99,s,VNS_EPP-PSL,30,100,150,722.4969013533,31.6278278828,88
f,1,2,90,0.99,s,VNS_EPP-PSL,30,100,150,760.8847371254,33.1291236877,88
f,1,2,95,0.99,s,VNS_EPP-PSL,30,100,150,817.3287423316,34.3476209641,88
f,1,2,100,0.99,s,VNS_EPP-PSL,30,100,150,873.1947436354,34.4376256466,88
i,2,1,70,0.99,s,VNS_EPP-PSL,30,100,150,551.3029353556,29.352481842,88
i,2,1,75,0.99,s,VNS_EPP-PSL,30,100,150,603.2444041986,29.6587033272,88
i,2,1,80,0.99,s,VNS_EPP-PSL,30,100,150,659.2744757694,30.335013628,88
i,2,1,85,0.99,s,VNS_EPP-PSL,30,100,150,709.9884510043,31.6624302864,88
i,2,1,90,0.99,s,VNS_EPP-PSL,30,100,150,745.4455059593,32.0345752239,88
i,2,1,95,0.99,s,VNS_EPP-PSL,30,100,150,807.6569272973,33.2672524452,88
i,2,1,100,0.99,s,VNS_EPP-PSL,30,100,150,846.6846722578,34.5680813789,88
i,2,2,70,0.99,s,VNS_EPP-PSL,30,100,150,545.3978610623,29.7297055721,88
i,2,2,75,0.99,s,VNS_EPP-PSL,30,100,150,599.3526188349,30.893052578,88
i,2,2,80,0.99,s,VNS_EPP-PSL,30,100,150,667.7167644891,30.6178896427,88
i,2,2,85,0.99,s,VNS_EPP-PSL,30,100,150,687.7264482707,32.349063158,88
i,2,2,90,0.99,s,VNS_EPP-PSL,30,100,150,733.9860098968,32.7237308025,88
i,2,2,95,0.99,s,VNS_EPP-PSL,30,100,150,794.6584698238,33.6006402969,88
i,2,2,100,0.99,s,VNS_EPP-PSL,30,100,150,834.6093819884,34.8568491936,88
i,4,2,70,0.99,s,VNS_EPP-PSL,30,100,150,522.915436023,29.2148442268,88
i,4,2,75,0.99,s,VNS_EPP-PSL,30,100,150,581.1241157366,30.1759538651,88
i,4,2,80,0.99,s,VNS_EPP-PSL,30,100,150,619.2747951779,31.2447879314,88
i,4,2,85,0.99,s,VNS_EPP-PSL,30,100,150,676.5009923877,32.0544071198,88
i,4,2,90,0.99,s,VNS_EPP-PSL,30,100,150,730.7191805119,32.7224252224,88
i,4,2,95,0.99,s,VNS_EPP-PSL,30,100,150,793.8481479524,34.1455025673,88
i,4,2,100,0.99,s,VNS_EPP-PSL,30,100,150,859.067034467,35.1541531086,88
f,5,0,70,0.99,s,VNS_EPP-PSL,30,100,150,512.6052259679,29.0492401123,88
f,5,0,75,0.99,s,VNS_EPP-PSL,30,100,150,574.2733376355,31.9682114124,88
f,5,0,80,0.99,s,VNS_EPP-PSL,30,100,150,606.2559887695,30.9568305016,88
f,5,0,85,0.99,s,VNS_EPP-PSL,30,100,150,673.3185106345,33.2026488781,88
f,5,0,90,0.99,s,VNS_EPP-PSL,30,100,150,734.9465538669,32.4755251408,88
f,5,0,95,0.99,s,VNS_EPP-PSL,30,100,150,772.0434676137,34.7537248135,88
f,5,0,100,0.99,s,VNS_EPP-PSL,30,100,150,838.3358450009,35.8807544708,88
i,1,2,70,0.99,s,VNS_EPP-PSL,30,100,150,573.1444684703,34.3421618938,88
i,1,2,75,0.99,s,VNS_EPP-PSL,30,100,150,613.2638328745,35.870036602,88
i,1,2,80,0.99,s,VNS_EPP-PSL,30,100,150,658.5763804357,35.8957257271,88
i,1,2,85,0.99,s,VNS_EPP-PSL,30,100,150,716.3426580242,36.7774076462,88
i,1,2,90,0.99,s,VNS_EPP-PSL,30,100,150,764.5251926157,39.1885285378,88
i,1,2,95,0.99,s,VNS_EPP-PSL,30,100,150,822.511025839,37.5091707706,88
i,1,2,100,0.99,s,VNS_EPP-PSL,30,100,150,871.9286911671,39.5460538864,88
i,5,1,70,0.99,s,VNS_EPP-PSL,30,100,150,547.9382599495,30.1197192669,88
i,5,1,75,0.99,s,VNS_EPP-PSL,30,100,150,601.0432809491,30.8850717545,88
i,5,1,80,0.99,s,VNS_EPP-PSL,30,100,150,647.4743873084,31.0006549358,88
i,5,1,85,0.99,s,VNS_EPP-PSL,30,100,150,699.2126605212,32.9747087955,88
i,5,1,90,0.99,s,VNS_EPP-PSL,30,100,150,748.34048615,32.7414309978,88
i,5,1,95,0.99,s,VNS_EPP-PSL,30,100,150,793.3098871388,33.3365907669,88
i,5,1,100,0.99,s,VNS_EPP-PSL,30,100,150,870.6730884852,35.2929704189,88
f,4,2,70,0.99,s,VNS_EPP-PSL,30,100,150,596.0847761587,31.6562476158,88
f,4,2,75,0.99,s,VNS_EPP-PSL,30,100,150,634.9529482303,30.9524760246,88
f,4,2,80,0.99,s,VNS_EPP-PSL,30,100,150,676.3674833603,31.9230582714,88
f,4,2,85,0.99,s,VNS_EPP-PSL,30,100,150,724.5269600487,31.642154932,88
f,4,2,90,0.99,s,VNS_EPP-PSL,30,100,150,782.4450840166,32.7069129944,88
f,4,2,95,0.99,s,VNS_EPP-PSL,30,100,150,835.566477808,33.4660542011,88
f,4,2,100,0.99,s,VNS_EPP-PSL,30,100,150,909.9183529565,35.7920308113,88
f,4,1,70,0.99,s,VNS_EPP-PSL,30,100,150,602.9228061347,29.4048812389,88
f,4,1,75,0.99,s,VNS_EPP-PSL,30,100,150,654.7004320997,30.8892345428,88
f,4,1,80,0.99,s,VNS_EPP-PSL,30,100,150,699.1568436783,31.132686615,88
f,4,1,85,0.99,s,VNS_EPP-PSL,30,100,150,756.1662063286,31.8849327564,88
f,4,1,90,0.99,s,VNS_EPP-PSL,30,100,150,798.4207002665,32.0187206268,88
f,4,1,95,0.99,s,VNS_EPP-PSL,30,100,150,846.0232563762,33.1088631153,88
f,4,1,100,0.99,s,VNS_EPP-PSL,30,100,150,906.5836843692,34.8382782936,88
f,3,1,70,0.99,s,VNS_EPP-PSL,30,100,150,550.143602832,29.5249304771,88
f,3,1,75,0.99,s,VNS_EPP-PSL,30,100,150,607.3321016312,30.9434006214,88
f,3,1,80,0.99,s,VNS_EPP-PSL,30,100,150,649.7621981989,31.2412104607,88
f,3,1,85,0.99,s,VNS_EPP-PSL,30,100,150,698.7481880975,31.7565026283,88
f,3,1,90,0.99,s,VNS_EPP-PSL,30,100,150,758.2167952708,32.6156978607,88
f,3,1,95,0.99,s,VNS_EPP-PSL,30,100,150,805.7308876553,34.5216431618,88
f,3,1,100,0.99,s,VNS_EPP-PSL,30,100,150,846.9880460101,34.5574924946,88
i,3,0,70,0.99,s,VNS_EPP-PSL,30,100,150,492.8510410993,28.8089187145,88
i,3,0,75,0.99,s,VNS_EPP-PSL,30,100,150,544.1096252373,30.2524945736,88
i,3,0,80,0.99,s,VNS_EPP-PSL,30,100,150,606.5000372306,30.4624931812,88
i,3,0,85,0.99,s,VNS_EPP-PSL,30,100,150,647.1699870985,31.7333323956,88
i,3,0,90,0.99,s,VNS_EPP-PSL,30,100,150,704.1308153162,32.258054018,88
i,3,0,95,0.99,s,VNS_EPP-PSL,30,100,150,757.8848238619,33.7029745579,88
i,3,0,100,0.99,s,VNS_EPP-PSL,30,100,150,819.3313847977,34.0608487129,88
f,2,2,70,0.99,s,VNS_EPP-PSL,30,100,150,580.0965507569,30.1232895851,88
f,2,2,75,0.99,s,VNS_EPP-PSL,30,100,150,615.1460814711,29.9703607559,88
f,2,2,80,0.99,s,VNS_EPP-PSL,30,100,150,661.0375933345,30.7112631798,88
f,2,2,85,0.99,s,VNS_EPP-PSL,30,100,150,709.7004547559,31.0103025436,88
f,2,2,90,0.99,s,VNS_EPP-PSL,30,100,150,772.924940726,32.9880781174,88
f,2,2,95,0.99,s,VNS_EPP-PSL,30,100,150,805.748219091,32.6396956444,88
f,2,2,100,0.99,s,VNS_EPP-PSL,30,100,150,873.4168016673,35.2529025078,88
i,2,0,70,0.99,s,VNS_EPP-PSL,30,100,150,526.5599735114,28.6918418407,88
i,2,0,75,0.99,s,VNS_EPP-PSL,30,100,150,586.0152487669,29.4938635826,88
i,2,0,80,0.99,s,VNS_EPP-PSL,30,100,150,638.1528605555,30.6292123795,88
i,2,0,85,0.99,s,VNS_EPP-PSL,30,100,150,705.5751905433,31.8312814236,88
i,2,0,90,0.99,s,VNS_EPP-PSL,30,100,150,755.9728410766,31.7062022686,88
i,2,0,95,0.99,s,VNS_EPP-PSL,30,100,150,815.9472854687,33.4852526188,88
i,2,0,100,0.99,s,VNS_EPP-PSL,30,100,150,865.6336696323,34.2163529396,88
f,3,2,70,0.99,s,VNS_EPP-PSL,30,100,150,526.3172408472,29.554620266,88
f,3,2,75,0.99,s,VNS_EPP-PSL,30,100,150,570.5906369716,31.2353711128,88
f,3,2,80,0.99,s,VNS_EPP-PSL,30,100,150,610.9892602858,31.1955971718,88
f,3,2,85,0.99,s,VNS_EPP-PSL,30,100,150,678.1617431483,32.5000865459,88
f,3,2,90,0.99,s,VNS_EPP-PSL,30,100,150,704.5151205837,33.8422746658,88
f,3,2,95,0.99,s,VNS_EPP-PSL,30,100,150,760.1696073264,34.5660438538,88
f,3,2,100,0.99,s,VNS_EPP-PSL,30,100,150,819.6200064995,35.6847195625,88
f,5,2,70,0.99,s,VNS_EPP-PSL,30,100,150,549.7222003403,29.0205495358,88
f,5,2,75,0.99,s,VNS_EPP-PSL,30,100,150,593.3834105989,30.7518627644,88
f,5,2,80,0.99,s,VNS_EPP-PSL,30,100,150,647.9578452002,31.4831361771,88
f,5,2,85,0.99,s,VNS_EPP-PSL,30,100,150,693.9483682411,31.4938633442,88
f,5,2,90,0.99,s,VNS_EPP-PSL,30,100,150,734.7369228905,32.5753388405,88
f,5,2,95,0.99,s,VNS_EPP-PSL,30,100,150,797.097283505,33.3341667652,88
f,5,2,100,0.99,s,VNS_EPP-PSL,30,100,150,842.2013130108,35.0013787746,88
i,3,1,70,0.99,s,VNS_EPP-PSL,30,100,150,565.7644249226,28.9835131168,88
i,3,1,75,0.99,s,VNS_EPP-PSL,30,100,150,621.603890612,30.3309800625,88
i,3,1,80,0.99,s,VNS_EPP-PSL,30,100,150,662.8267327241,29.9516885281,88
i,3,1,85,0.99,s,VNS_EPP-PSL,30,100,150,728.0472900866,32.0723862648,88
i,3,1,90,0.99,s,VNS_EPP-PSL,30,100,150,785.1734088873,32.3615159988,88
i,3,1,95,0.99,s,VNS_EPP-PSL,30,100,150,856.8294729963,33.111433506,88
i,3,1,100,0.99,s,VNS_EPP-PSL,30,100,150,883.7539844435,34.2222979069,88
f,5,1,70,0.99,s,VNS_EPP-PSL,30,100,150,559.9962120057,29.9248065948,88
f,5,1,75,0.99,s,VNS_EPP-PSL,30,100,150,608.0811302128,30.6387736797,88
f,5,1,80,0.99,s,VNS_EPP-PSL,30,100,150,660.4621121308,31.3290891647,88
f,5,1,85,0.99,s,VNS_EPP-PSL,30,100,150,706.4124419667,32.3084080219,88
f,5,1,90,0.99,s,VNS_EPP-PSL,30,100,150,764.3227095941,32.9908852577,88
f,5,1,95,0.99,s,VNS_EPP-PSL,30,100,150,826.6108617608,33.7723562717,88
f,5,1,100,0.99,s,VNS_EPP-PSL,30,100,150,879.0565327058,35.0507850647,88
i,3,2,70,0.99,s,VNS_EPP-PSL,30,100,150,524.5282424786,28.8017265797,88
i,3,2,75,0.99,s,VNS_EPP-PSL,30,100,150,576.5880590136,29.8008842468,88
i,3,2,80,0.99,s,VNS_EPP-PSL,30,100,150,615.2438087088,30.1203820705,88
i,3,2,85,0.99,s,VNS_EPP-PSL,30,100,150,658.1674931208,31.0434446335,88
i,3,2,90,0.99,s,VNS_EPP-PSL,30,100,150,697.4023868314,31.3723523617,88
i,3,2,95,0.99,s,VNS_EPP-PSL,30,100,150,747.208847734,32.8065085411,88
i,3,2,100,0.99,s,VNS_EPP-PSL,30,100,150,808.2738404815,33.5867526531,88
f,2,0,70,0.99,s,VNS_EPP-PSL,30,100,150,550.3945123495,29.4654321671,88
f,2,0,75,0.99,s,VNS_EPP-PSL,30,100,150,594.2577929285,29.441511631,88
f,2,0,80,0.99,s,VNS_EPP-PSL,30,100,150,649.8397154312,30.7316601276,88
f,2,0,85,0.99,s,VNS_EPP-PSL,30,100,150,683.6568167626,31.1704063416,88
f,2,0,90,0.99,s,VNS_EPP-PSL,30,100,150,724.3154793398,31.598921299,88
f,2,0,95,0.99,s,VNS_EPP-PSL,30,100,150,806.784986621,32.6848237514,88
f,2,0,100,0.99,s,VNS_EPP-PSL,30,100,150,857.0794577495,33.8129658699,88
i,4,0,70,0.95,s,VNS_EPP-PSL,30,100,150,450.7229278079,29.9271042347,88
i,4,0,75,0.95,s,VNS_EPP-PSL,30,100,150,501.4264929514,29.7038981915,88
i,4,0,80,0.95,s,VNS_EPP-PSL,30,100,150,517.8110946232,31.0654158592,88
i,4,0,85,0.95,s,VNS_EPP-PSL,30,100,150,566.9884560123,32.0170404911,88
i,4,0,90,0.95,s,VNS_EPP-PSL,30,100,150,607.7130999647,32.8165438175,88
i,4,0,95,0.95,s,VNS_EPP-PSL,30,100,150,646.9715092636,32.685328722,88
i,4,0,100,0.95,s,VNS_EPP-PSL,30,100,150,694.9822075517,34.6516156197,88
i,5,2,70,0.95,s,VNS_EPP-PSL,30,100,150,424.2752045139,27.8048770428,88
i,5,2,75,0.95,s,VNS_EPP-PSL,30,100,150,478.2325700562,30.1137990952,88
i,5,2,80,0.95,s,VNS_EPP-PSL,30,100,150,513.3024706236,30.7747898102,88
i,5,2,85,0.95,s,VNS_EPP-PSL,30,100,150,539.3159042757,30.224019289,88
i,5,2,90,0.95,s,VNS_EPP-PSL,30,100,150,565.3553968939,31.7708787918,88
i,5,2,95,0.95,s,VNS_EPP-PSL,30,100,150,632.2142625783,33.6974315643,88
i,5,2,100,0.95,s,VNS_EPP-PSL,30,100,150,664.3873655796,33.2489044666,88
f,1,0,70,0.95,s,VNS_EPP-PSL,30,100,150,462.7540466342,28.7577488422,88
f,1,0,75,0.95,s,VNS_EPP-PSL,30,100,150,500.2348222062,30.0620408058,88
f,1,0,80,0.95,s,VNS_EPP-PSL,30,100,150,545.8037015853,30.1787269115,88
f,1,0,85,0.95,s,VNS_EPP-PSL,30,100,150,567.8819307788,30.8941712379,88
f,1,0,90,0.95,s,VNS_EPP-PSL,30,100,150,630.7367695746,31.5353951454,88
f,1,0,95,0.95,s,VNS_EPP-PSL,30,100,150,665.4610144067,31.475966692,88
f,1,0,100,0.95,s,VNS_EPP-PSL,30,100,150,718.329256455,33.3938770294,88
i,1,1,70,0.95,s,VNS_EPP-PSL,30,100,150,439.0846190316,30.4472339153,88
i,1,1,75,0.95,s,VNS_EPP-PSL,30,100,150,468.79854217,34.7890799046,88
i,1,1,80,0.95,s,VNS_EPP-PSL,30,100,150,521.3287124326,36.8210158348,88
i,1,1,85,0.95,s,VNS_EPP-PSL,30,100,150,560.6844462852,33.1809375286,88
i,1,1,90,0.95,s,VNS_EPP-PSL,30,100,150,622.2958093283,34.0494229794,88
i,1,1,95,0.95,s,VNS_EPP-PSL,30,100,150,650.579506405,33.8883104324,88
i,1,1,100,0.95,s,VNS_EPP-PSL,30,100,150,708.2492102143,36.1291902065,88
i,5,0,70,0.95,s,VNS_EPP-PSL,30,100,150,478.2780431789,29.5196852684,88
i,5,0,75,0.95,s,VNS_EPP-PSL,30,100,150,500.7683414015,30.9875977039,88
i,5,0,80,0.95,s,VNS_EPP-PSL,30,100,150,563.7492986732,31.0387086868,88
i,5,0,85,0.95,s,VNS_EPP-PSL,30,100,150,596.826109113,31.6020429134,88
i,5,0,90,0.95,s,VNS_EPP-PSL,30,100,150,650.1725604001,32.9645116329,88
i,5,0,95,0.95,s,VNS_EPP-PSL,30,100,150,689.7167366598,33.3141121864,88
i,5,0,100,0.95,s,VNS_EPP-PSL,30,100,150,759.1328456498,35.1531927586,88
i,4,1,70,0.95,s,VNS_EPP-PSL,30,100,150,470.6340939244,28.6528832912,88
i,4,1,75,0.95,s,VNS_EPP-PSL,30,100,150,492.8849196481,30.3035919666,88
i,4,1,80,0.95,s,VNS_EPP-PSL,30,100,150,534.1927342069,31.3482527733,88
i,4,1,85,0.95,s,VNS_EPP-PSL,30,100,150,571.6416893494,30.7558903694,88
i,4,1,90,0.95,s,VNS_EPP-PSL,30,100,150,614.2583889868,32.3265855312,88
i,4,1,95,0.95,s,VNS_EPP-PSL,30,100,150,648.2908281227,32.7243609428,88
i,4,1,100,0.95,s,VNS_EPP-PSL,30,100,150,708.3201856178,34.0840489864,88
f,4,0,70,0.95,s,VNS_EPP-PSL,30,100,150,428.9400105103,29.5388720036,88
f,4,0,75,0.95,s,VNS_EPP-PSL,30,100,150,490.4198653615,29.9766643047,88
f,4,0,80,0.95,s,VNS_EPP-PSL,30,100,150,523.7769159242,30.4989283085,88
f,4,0,85,0.95,s,VNS_EPP-PSL,30,100,150,574.8647851632,32.1285274029,88
f,4,0,90,0.95,s,VNS_EPP-PSL,30,100,150,607.3757500331,33.380450964,88
f,4,0,95,0.95,s,VNS_EPP-PSL,30,100,150,661.3290136995,33.4554781914,88
f,4,0,100,0.95,s,VNS_EPP-PSL,30,100,150,699.5503478054,34.7333831787,88
i,1,0,70,0.95,s,VNS_EPP-PSL,30,100,150,417.6677426687,28.8671331406,88
i,1,0,75,0.95,s,VNS_EPP-PSL,30,100,150,461.1933333763,29.6781747341,88
i,1,0,80,0.95,s,VNS_EPP-PSL,30,100,150,489.3962499471,31.5227582455,88
i,1,0,85,0.95,s,VNS_EPP-PSL,30,100,150,529.637391577,31.6197690964,88
i,1,0,90,0.95,s,VNS_EPP-PSL,30,100,150,570.476817943,32.8793969154,88
i,1,0,95,0.95,s,VNS_EPP-PSL,30,100,150,610.4049604721,32.6121020317,88
i,1,0,100,0.95,s,VNS_EPP-PSL,30,100,150,650.8891611894,34.7596673965,88
f,3,0,70,0.95,s,VNS_EPP-PSL,30,100,150,473.0509970275,29.4723439217,88
f,3,0,75,0.95,s,VNS_EPP-PSL,30,100,150,512.0075874009,29.0448396206,88
f,3,0,80,0.95,s,VNS_EPP-PSL,30,100,150,546.7651874812,30.9601809978,88
f,3,0,85,0.95,s,VNS_EPP-PSL,30,100,150,588.7985257447,30.7236993313,88
f,3,0,90,0.95,s,VNS_EPP-PSL,30,100,150,638.5790968813,32.4558196068,88
f,3,0,95,0.95,s,VNS_EPP-PSL,30,100,150,680.2219055211,32.7453351021,88
f,3,0,100,0.95,s,VNS_EPP-PSL,30,100,150,727.9343490623,33.1926920414,88
f,1,1,70,0.95,s,VNS_EPP-PSL,30,100,150,482.6845579567,29.3421812057,88
f,1,1,75,0.95,s,VNS_EPP-PSL,30,100,150,518.5921975358,30.3683981895,88
f,1,1,80,0.95,s,VNS_EPP-PSL,30,100,150,546.5202140079,31.4241175652,88
f,1,1,85,0.95,s,VNS_EPP-PSL,30,100,150,589.5475867409,32.3524215221,88
f,1,1,90,0.95,s,VNS_EPP-PSL,30,100,150,634.1088499374,32.743127346,88
f,1,1,95,0.95,s,VNS_EPP-PSL,30,100,150,652.9983528641,32.8595373631,88
f,1,1,100,0.95,s,VNS_EPP-PSL,30,100,150,736.0751688251,35.0893292427,88
f,1,2,70,0.95,s,VNS_EPP-PSL,30,100,150,475.3247151947,29.9106106758,88
f,1,2,75,0.95,s,VNS_EPP-PSL,30,100,150,526.3181813224,31.2212033272,88
f,1,2,80,0.95,s,VNS_EPP-PSL,30,100,150,542.5797175021,31.0407812595,88
f,1,2,85,0.95,s,VNS_EPP-PSL,30,100,150,598.9292138124,33.1271021366,88
f,1,2,90,0.95,s,VNS_EPP-PSL,30,100,150,622.606791571,33.3045248985,88
f,1,2,95,0.95,s,VNS_EPP-PSL,30,100,150,668.9241275604,33.5524599552,88
f,1,2,100,0.95,s,VNS_EPP-PSL,30,100,150,709.687518952,35.3753948212,88
i,2,1,70,0.95,s,VNS_EPP-PSL,30,100,150,463.7563726136,29.9494078159,88
i,2,1,75,0.95,s,VNS_EPP-PSL,30,100,150,492.259494171,29.5243535042,88
i,2,1,80,0.95,s,VNS_EPP-PSL,30,100,150,538.6934038999,30.4971249104,88
i,2,1,85,0.95,s,VNS_EPP-PSL,30,100,150,571.2954305622,31.1325416565,88
i,2,1,90,0.95,s,VNS_EPP-PSL,30,100,150,611.6724275738,32.333427906,88
i,2,1,95,0.95,s,VNS_EPP-PSL,30,100,150,656.5592337087,33.0528638363,88
i,2,1,100,0.95,s,VNS_EPP-PSL,30,100,150,694.0951831849,33.9071252346,88
i,2,2,70,0.95,s,VNS_EPP-PSL,30,100,150,450.1060870913,29.7636482716,88
i,2,2,75,0.95,s,VNS_EPP-PSL,30,100,150,495.1956659844,30.3097038269,88
i,2,2,80,0.95,s,VNS_EPP-PSL,30,100,150,536.6133513488,31.4846868515,88
i,2,2,85,0.95,s,VNS_EPP-PSL,30,100,150,560.072044033,31.6318719387,88
i,2,2,90,0.95,s,VNS_EPP-PSL,30,100,150,607.472626485,33.0539844036,88
